PolicyID,Province,PostalCode,ZipCode,Gender,Age,VehicleType,VehicleMake,VehicleYear,CoverType,TotalPremium,TotalClaims,CustomValueEstimate,TransactionMonth,TransactionDate,LossRatio,HasClaim,VehicleAge,ClaimFrequency
POL1004533,Quebec,E0O,63788,Male,40.6,Sedan,Mercedes,2014,Basic,736.63,0.0,3288.32,2022-08,2022-08-02,0.0,0,9,0
POL1004534,British Columbia,W8H,62721,Other,57.9,Sedan,Volkswagen,2013,Basic,750.99,0.0,2437.72,2023-05,2023-05-05,0.0,0,10,0
POL1004535,Quebec,E5G,63188,Female,39.3,Van,Audi,2017,Basic,577.03,0.0,3262.69,2023-05,2023-05-24,0.0,0,6,0
POL1004536,Ontario,N6O,69285,Female,45.1,SUV,Audi,2022,Basic,998.51,0.0,21188.08,2022-09,2022-09-19,0.0,0,1,0
POL1004537,Quebec,O6O,57652,Female,23.5,SUV,Nissan,2011,Premium,1257.25,0.0,3970.17,2022-12,2022-12-26,0.0,0,12,0
POL1004538,Quebec,K5V,62282,Female,51.8,Sedan,Toyota,2015,Premium,689.17,0.0,2668.82,2022-10,2022-10-05,0.0,0,8,0
POL1004539,Manitoba,E8G,42244,Male,61.7,Sedan,Honda,2021,Basic,526.12,4678.72,13145.86,2022-12,2022-12-08,8.892876149927774,1,2,1
POL1004540,Saskatchewan,G3S,35506,Male,40.6,Sedan,Ford,2013,Premium,845.95,0.0,2598.77,2023-05,2023-05-14,0.0,0,10,0
POL1004541,Ontario,X9L,70735,Female,18.0,Hatchback,Mazda,2015,Basic,1077.36,0.0,2682.3,2023-01,2023-01-31,0.0,0,8,0
POL1004542,Ontario,R6L,94410,Male,47.3,Sedan,BMW,2014,Premium,938.16,0.0,2799.21,2023-04,2023-04-30,0.0,0,9,0
POL1004543,British Columbia,J3M,28524,Female,41.2,Coupe,Kia,2020,Premium,1342.85,375.11,12410.68,2022-09,2022-09-18,0.2793387198868079,1,3,1
POL1004544,Ontario,P1R,95490,Male,36.8,Sedan,BMW,2011,Basic,995.06,0.0,2756.09,2022-06,2022-06-13,0.0,0,12,0
POL1004545,British Columbia,O4Y,91735,Female,53.4,Hatchback,Kia,2010,Premium,997.75,0.0,3359.06,2022-06,2022-06-13,0.0,0,13,0
POL1004546,Quebec,N0G,38465,Male,37.6,Sedan,Chevrolet,2011,Basic,630.62,2274.32,2842.9,2022-07,2022-07-07,3.606482509276585,1,12,1
POL1004547,Quebec,K8F,96461,Female,32.7,SUV,BMW,2016,Basic,585.38,0.0,3490.27,2023-02,2023-02-03,0.0,0,7,0
POL1004548,British Columbia,M8N,33634,Female,37.3,Sedan,Volkswagen,2015,Basic,814.61,0.0,3296.41,2022-12,2022-12-11,0.0,0,8,0
POL1004549,Ontario,O0W,37060,Female,31.3,Sedan,Mazda,2015,Premium,1149.33,0.0,2595.52,2022-12,2022-12-15,0.0,0,8,0
POL1004550,British Columbia,M9V,32589,Male,46.9,Truck,Ford,2019,Premium,1059.58,0.0,11375.85,2022-12,2022-12-31,0.0,0,4,0
POL1004551,Alberta,I9Y,30428,Female,44.0,Sedan,Hyundai,2017,Basic,700.99,0.0,3040.49,2022-07,2022-07-30,0.0,0,6,0
POL1004552,Ontario,U6S,35927,Female,33.5,Coupe,Kia,2013,Premium,1230.56,0.0,3176.33,2023-06,2023-06-01,0.0,0,10,0
POL1004553,British Columbia,E6K,71417,Male,41.9,Sedan,BMW,2020,Basic,705.83,0.0,12370.57,2022-08,2022-08-23,0.0,0,3,0
POL1004554,Ontario,H2Y,73790,Male,28.9,Hatchback,BMW,2012,Basic,759.19,0.0,2469.53,2022-05,2022-05-08,0.0,0,11,0
POL1004555,Quebec,K9Y,90258,Female,27.6,Sedan,Honda,2014,Basic,557.74,0.0,3546.02,2022-06,2022-06-02,0.0,0,9,0
POL1004556,Alberta,Q0V,22722,Female,35.5,Coupe,Audi,2010,Deluxe,1291.71,0.0,3332.18,2022-08,2022-08-31,0.0,0,13,0
POL1004557,Alberta,Z1C,12813,Female,49.4,Sedan,Toyota,2013,Premium,672.19,0.0,2914.88,2023-01,2023-01-17,0.0,0,10,0
POL1004558,Manitoba,A0K,21789,Male,42.7,Truck,Toyota,2019,Premium,1059.67,0.0,9125.08,2022-10,2022-10-22,0.0,0,4,0
POL1004559,Ontario,K5G,29739,Female,33.4,Convertible,Audi,2022,Basic,1135.6,0.0,16560.52,2022-05,2022-05-30,0.0,0,1,0
POL1004560,Ontario,G4C,57571,Male,39.5,Hatchback,Chevrolet,2016,Premium,958.03,0.0,3039.04,2022-12,2022-12-11,0.0,0,7,0
POL1004561,Ontario,T5S,68538,Male,21.7,SUV,Ford,2015,Deluxe,2042.07,0.0,3039.5,2022-01,2022-01-21,0.0,0,8,0
POL1004562,Ontario,P5W,32966,Male,45.5,Sedan,Volkswagen,2019,Basic,957.91,0.0,7977.69,2023-05,2023-05-07,0.0,0,4,0
POL1004563,Quebec,J4D,83647,Female,41.0,SUV,Volkswagen,2015,Premium,864.85,0.0,3122.63,2022-03,2022-03-21,0.0,0,8,0
POL1004564,Ontario,F2F,64419,Female,69.9,Sedan,Volkswagen,2020,Basic,787.74,0.0,11335.01,2022-06,2022-06-27,0.0,0,3,0
POL1004565,Ontario,D8T,63697,Male,68.1,Convertible,Chevrolet,2021,Premium,1897.27,0.0,16692.97,2023-02,2023-02-10,0.0,0,2,0
POL1004566,Ontario,F8R,92402,Female,51.1,SUV,Mazda,2015,Basic,791.17,0.0,3802.77,2022-02,2022-02-13,0.0,0,8,0
POL1004567,British Columbia,P4W,42688,Male,22.4,SUV,Hyundai,2010,Basic,1155.21,0.0,3200.09,2023-02,2023-02-21,0.0,0,13,0
POL1004568,Ontario,D2O,22723,Male,45.0,Sedan,Honda,2015,Premium,883.19,0.0,3230.58,2022-07,2022-07-04,0.0,0,8,0
POL1004569,Ontario,Y0E,59931,Male,21.4,Van,Ford,2011,Deluxe,2057.43,0.0,2730.8,2022-03,2022-03-13,0.0,0,12,0
POL1004570,Ontario,P6P,32342,Female,50.1,Coupe,Honda,2018,Basic,1138.61,0.0,5173.06,2022-07,2022-07-24,0.0,0,5,0
POL1004571,British Columbia,Y0S,57498,Male,42.1,Sedan,Honda,2020,Basic,641.14,0.0,10092.88,2022-07,2022-07-17,0.0,0,3,0
POL1004572,Ontario,O9S,33833,Female,28.8,Sedan,Mercedes,2018,Basic,701.84,1236.97,4399.27,2022-03,2022-03-03,1.7624672289980623,1,5,1
POL1004573,Quebec,O0P,98049,Female,50.9,Hatchback,Kia,2014,Basic,549.68,0.0,2525.29,2023-03,2023-03-26,0.0,0,9,0
POL1004574,Alberta,S5K,21142,Female,50.2,Coupe,Nissan,2020,Basic,1039.02,0.0,11920.18,2022-02,2022-02-26,0.0,0,3,0
POL1004575,Quebec,L1F,27687,Female,42.8,Sedan,Audi,2021,Premium,870.0,2938.63,15220.59,2022-09,2022-09-25,3.3777356321839083,1,2,1
POL1004576,Ontario,T4V,61592,Female,34.2,Sedan,Mercedes,2015,Basic,904.44,1767.09,3388.77,2023-04,2023-04-30,1.9537946132413424,1,8,1
POL1004577,Quebec,E1Z,97674,Male,49.8,SUV,Mazda,2010,Deluxe,1121.84,0.0,3986.39,2023-01,2023-01-21,0.0,0,13,0
POL1004578,Ontario,G5J,20888,Female,44.8,Convertible,Mazda,2011,Basic,1208.03,0.0,2851.85,2022-01,2022-01-26,0.0,0,12,0
POL1004579,Ontario,L9Z,74847,Male,29.6,Sedan,Nissan,2010,Premium,999.39,987.69,2653.45,2023-03,2023-03-25,0.9882928586437728,1,13,1
POL1004580,Saskatchewan,A9S,64753,Female,32.0,SUV,Audi,2013,Basic,586.71,0.0,4385.47,2023-02,2023-02-09,0.0,0,10,0
POL1004581,Quebec,F5I,35168,Female,18.0,Hatchback,Honda,2022,Deluxe,1555.33,0.0,14064.29,2022-03,2022-03-03,0.0,0,1,0
POL1004582,Ontario,Q4Q,13072,Male,38.2,Sedan,Volkswagen,2020,Deluxe,1224.04,0.0,8816.72,2022-11,2022-11-02,0.0,0,3,0
POL1004583,Ontario,P5F,16817,Male,35.9,Sedan,Hyundai,2018,Deluxe,1380.34,0.0,5945.82,2022-03,2022-03-03,0.0,0,5,0
POL1004584,Alberta,U3W,50191,Male,29.7,Hatchback,Hyundai,2012,Basic,799.09,0.0,3513.1,2022-06,2022-06-04,0.0,0,11,0
POL1004585,Ontario,I7N,54239,Male,29.9,Sedan,Ford,2021,Premium,1243.59,0.0,16025.3,2022-06,2022-06-24,0.0,0,2,0
POL1004586,Alberta,B4X,96074,Male,36.6,Sedan,Hyundai,2016,Basic,713.21,0.0,3147.77,2022-10,2022-10-18,0.0,0,7,0
POL1004587,British Columbia,O1K,82256,Female,28.4,SUV,Ford,2019,Basic,878.97,0.0,9467.72,2023-06,2023-06-12,0.0,0,4,0
POL1004588,Ontario,B2T,11399,Female,37.5,Truck,BMW,2014,Basic,826.15,0.0,4052.45,2022-03,2022-03-28,0.0,0,9,0
POL1004589,Ontario,X9A,49676,Male,37.9,Sedan,Toyota,2018,Basic,806.74,0.0,4676.49,2022-11,2022-11-18,0.0,0,5,0
POL1004590,Quebec,M3P,59809,Female,43.0,Van,BMW,2015,Basic,820.4,0.0,2682.15,2022-01,2022-01-10,0.0,0,8,0
POL1004591,Ontario,M0W,98067,Female,29.5,Coupe,Mazda,2020,Deluxe,1905.16,0.0,9741.54,2022-10,2022-10-13,0.0,0,3,0
POL1004592,Ontario,I6K,58076,Male,33.3,Hatchback,BMW,2020,Basic,659.98,0.0,11585.96,2023-04,2023-04-21,0.0,0,3,0
POL1004593,Ontario,Z8Z,65641,Female,65.8,Truck,Toyota,2013,Deluxe,2006.32,0.0,3482.22,2023-02,2023-02-19,0.0,0,10,0
POL1004594,Quebec,N5E,55382,Female,54.7,Sedan,Hyundai,2011,Deluxe,941.58,0.0,2778.04,2023-03,2023-03-05,0.0,0,12,0
POL1004595,Quebec,X4R,35284,Female,33.1,SUV,Kia,2022,Premium,738.65,3324.76,19998.26,2022-12,2022-12-24,4.501130440668788,1,1,1
POL1004596,Ontario,P4I,20919,Male,34.3,Sedan,Audi,2010,Basic,1006.44,0.0,3552.08,2022-09,2022-09-17,0.0,0,13,0
POL1004597,British Columbia,O1Z,97323,Female,59.2,Sedan,Nissan,2015,Premium,835.4,1013.5,3288.55,2023-06,2023-06-26,1.213191285611683,1,8,1
POL1004598,Ontario,K8D,13015,Male,43.2,Hatchback,Chevrolet,2019,Basic,950.75,2192.13,8063.69,2022-08,2022-08-24,2.3056849855377335,1,4,1
POL1004599,Ontario,Z2Z,24031,Male,34.2,Truck,Hyundai,2013,Basic,890.22,438.92,4459.88,2022-04,2022-04-07,0.49304666262272245,1,10,1
POL1004600,Quebec,H1F,58940,Male,42.3,Hatchback,Audi,2021,Deluxe,1276.1,0.0,11790.0,2023-01,2023-01-08,0.0,0,2,0
POL1004601,Ontario,C2S,41056,Female,25.3,Sedan,Honda,2012,Basic,799.58,0.0,3313.8,2023-06,2023-06-14,0.0,0,11,0
POL1004602,Quebec,Y1C,11264,Female,44.0,Sedan,Volkswagen,2018,Basic,607.39,0.0,5296.69,2022-07,2022-07-21,0.0,0,5,0
POL1004603,Quebec,X0X,54713,Female,43.6,Sedan,Toyota,2013,Basic,513.83,0.0,2496.63,2022-04,2022-04-23,0.0,0,10,0
POL1004604,Ontario,T1E,86382,Male,42.4,SUV,Kia,2020,Premium,986.37,0.0,15487.5,2022-11,2022-11-27,0.0,0,3,0
POL1004605,Ontario,U7U,53371,Female,35.3,SUV,Volkswagen,2017,Premium,1204.65,0.0,3972.56,2022-08,2022-08-21,0.0,0,6,0
POL1004606,Ontario,Z1T,25987,Other,54.1,Sedan,Chevrolet,2016,Deluxe,1272.21,0.0,3422.93,2022-03,2022-03-10,0.0,0,7,0
POL1004607,British Columbia,B2G,20637,Female,48.2,Hatchback,Chevrolet,2015,Basic,712.5,0.0,3517.13,2022-12,2022-12-23,0.0,0,8,0
POL1004608,Quebec,F1W,22004,Male,44.2,Hatchback,Mazda,2012,Premium,934.1,0.0,2836.37,2022-01,2022-01-16,0.0,0,11,0
POL1004609,Quebec,A6Z,99863,Male,20.4,SUV,Ford,2016,Basic,955.6,0.0,3660.52,2023-05,2023-05-13,0.0,0,7,0
POL1004610,Newfoundland,H3B,20408,Female,37.8,SUV,Hyundai,2011,Deluxe,781.27,0.0,3385.91,2023-01,2023-01-19,0.0,0,12,0
POL1004611,Alberta,M5U,79380,Male,50.6,Sedan,Kia,2021,Basic,685.43,0.0,12594.65,2023-05,2023-05-11,0.0,0,2,0
POL1004612,Saskatchewan,G7G,74920,Female,40.9,Van,BMW,2012,Premium,806.53,1443.84,2894.53,2022-06,2022-06-17,1.790187593765886,1,11,1
POL1004613,Ontario,T2P,47757,Female,28.9,SUV,BMW,2022,Basic,699.36,0.0,19695.08,2022-04,2022-04-21,0.0,0,1,0
POL1004614,Quebec,X9B,68001,Female,40.1,Sedan,Nissan,2017,Basic,648.64,0.0,3309.69,2022-09,2022-09-29,0.0,0,6,0
POL1004615,Ontario,F8A,20427,Female,18.0,Sedan,Chevrolet,2013,Premium,1374.62,0.0,3203.28,2022-12,2022-12-02,0.0,0,10,0
POL1004616,British Columbia,F3I,28860,Male,30.5,SUV,Audi,2013,Premium,1216.87,0.0,3117.31,2022-03,2022-03-23,0.0,0,10,0
POL1004617,Quebec,R9G,26254,Male,28.6,Sedan,Mazda,2021,Basic,601.17,0.0,11393.1,2022-10,2022-10-05,0.0,0,2,0
POL1004618,Quebec,W1G,34516,Female,40.5,SUV,Ford,2018,Deluxe,1181.46,0.0,6542.1,2023-02,2023-02-03,0.0,0,5,0
POL1004619,Alberta,K3F,61729,Male,37.7,Truck,Chevrolet,2015,Basic,1032.41,1276.23,3186.01,2022-11,2022-11-05,1.236165864336843,1,8,1
POL1004620,Ontario,U9J,88846,Female,51.8,Van,Mazda,2014,Premium,1163.3,967.5,3004.84,2022-02,2022-02-20,0.8316857216539156,1,9,1
POL1004621,Quebec,N8U,47408,Male,25.8,Sedan,Volkswagen,2016,Basic,774.37,0.0,3009.31,2022-08,2022-08-22,0.0,0,7,0
POL1004622,British Columbia,G6I,55188,Male,40.6,Convertible,BMW,2021,Premium,1361.79,0.0,12988.26,2022-12,2022-12-11,0.0,0,2,0
POL1004623,Quebec,X3Q,10915,Male,58.4,Sedan,Audi,2021,Basic,725.46,0.0,12805.72,2023-04,2023-04-17,0.0,0,2,0
POL1004624,British Columbia,U4J,31137,Male,44.9,Hatchback,Kia,2012,Basic,781.98,0.0,2746.32,2022-02,2022-02-02,0.0,0,11,0
POL1004625,British Columbia,C0C,74739,Female,58.2,Van,Chevrolet,2011,Premium,873.1,0.0,2788.63,2022-09,2022-09-29,0.0,0,12,0
POL1004626,Ontario,L0T,66373,Male,40.2,Sedan,Ford,2017,Basic,733.17,0.0,2866.35,2023-01,2023-01-06,0.0,0,6,0
POL1004627,Alberta,C7A,98408,Male,53.9,Hatchback,Toyota,2011,Basic,562.72,0.0,3167.72,2022-07,2022-07-20,0.0,0,12,0
POL1004628,Ontario,C5S,57379,Female,34.0,Hatchback,Audi,2020,Basic,620.01,0.0,9290.84,2022-03,2022-03-24,0.0,0,3,0
POL1004629,Ontario,W9V,18634,Male,54.3,Coupe,Nissan,2011,Premium,1624.28,0.0,3273.64,2023-05,2023-05-19,0.0,0,12,0
POL1004630,British Columbia,S4X,51820,Male,43.2,SUV,Audi,2015,Deluxe,1410.18,0.0,3709.91,2022-04,2022-04-03,0.0,0,8,0
POL1004631,Ontario,O5X,72973,Male,48.2,Sedan,Mazda,2016,Basic,924.87,0.0,3146.81,2022-10,2022-10-12,0.0,0,7,0
POL1004632,Quebec,L7J,74105,Male,49.7,Coupe,Audi,2011,Premium,1012.08,0.0,3316.17,2022-09,2022-09-22,0.0,0,12,0
POL1004633,Quebec,K8X,34941,Female,20.4,Hatchback,Chevrolet,2012,Basic,884.88,0.0,3246.44,2023-02,2023-02-07,0.0,0,11,0
POL1004634,Alberta,H9F,15596,Male,71.9,SUV,Ford,2011,Basic,780.99,1525.56,3600.62,2022-06,2022-06-29,1.9533668804978297,1,12,1
POL1004635,New Brunswick,W5N,70941,Female,31.9,Hatchback,Honda,2010,Premium,567.97,0.0,3467.16,2023-02,2023-02-06,0.0,0,13,0
POL1004636,Alberta,O5Z,62853,Female,30.0,SUV,Mazda,2013,Deluxe,1382.25,0.0,3857.99,2023-02,2023-02-09,0.0,0,10,0
POL1004637,Alberta,O7O,30012,Female,32.9,SUV,Mercedes,2013,Basic,788.95,0.0,3970.24,2022-05,2022-05-04,0.0,0,10,0
POL1004638,Alberta,E6N,13208,Female,20.7,Truck,BMW,2013,Premium,1664.81,0.0,4300.91,2023-06,2023-06-20,0.0,0,10,0
POL1004639,Ontario,E5M,92862,Female,42.6,Convertible,Volkswagen,2017,Basic,1042.85,2442.69,3363.37,2022-10,2022-10-16,2.342321522750156,1,6,1
POL1004640,Ontario,E6L,11828,Male,39.3,Sedan,Chevrolet,2021,Basic,884.81,0.0,14568.8,2022-10,2022-10-29,0.0,0,2,0
POL1004641,Alberta,N2E,87717,Female,25.7,Sedan,Ford,2011,Basic,749.25,0.0,3450.52,2023-03,2023-03-02,0.0,0,12,0
POL1004642,Ontario,F3D,12148,Male,18.0,SUV,Volkswagen,2015,Deluxe,2184.28,0.0,4162.18,2022-11,2022-11-01,0.0,0,8,0
POL1004643,Alberta,M7E,45506,Male,42.5,Sedan,Audi,2012,Deluxe,1401.14,986.55,3442.74,2022-07,2022-07-19,0.7041052285995688,1,11,1
POL1004644,British Columbia,K3A,75185,Male,50.6,Van,Mazda,2021,Basic,964.44,0.0,11270.24,2023-05,2023-05-18,0.0,0,2,0
POL1004645,Quebec,M2J,82001,Male,32.8,SUV,Mercedes,2019,Basic,753.93,0.0,9164.81,2023-06,2023-06-30,0.0,0,4,0
POL1004646,Nova Scotia,I3G,73771,Male,52.0,Hatchback,Kia,2011,Premium,781.48,0.0,3082.93,2022-03,2022-03-15,0.0,0,12,0
POL1004647,Saskatchewan,T7N,67030,Female,23.6,SUV,Hyundai,2018,Premium,1229.86,4624.43,6614.02,2022-08,2022-08-31,3.7601271689460596,1,5,1
POL1004648,Quebec,F7V,17832,Female,57.5,SUV,Nissan,2020,Premium,873.95,3201.57,15780.16,2022-10,2022-10-31,3.663333142628297,1,3,1
POL1004649,Alberta,L1C,52373,Female,40.6,SUV,Kia,2016,Basic,699.93,0.0,4278.64,2022-05,2022-05-03,0.0,0,7,0
POL1004650,Ontario,W7T,47921,Male,20.4,Truck,BMW,2010,Basic,1514.2,0.0,3429.46,2022-09,2022-09-24,0.0,0,13,0
POL1004651,Quebec,E3Q,74779,Female,62.0,Truck,BMW,2013,Basic,880.95,0.0,3130.91,2022-11,2022-11-11,0.0,0,10,0
POL1004652,British Columbia,Z3N,74291,Female,52.8,SUV,BMW,2018,Basic,656.14,0.0,5326.91,2022-02,2022-02-17,0.0,0,5,0
POL1004653,Alberta,A4U,30788,Female,28.5,SUV,Toyota,2020,Basic,791.38,0.0,12351.09,2022-02,2022-02-10,0.0,0,3,0
POL1004654,Quebec,K4V,91065,Female,38.9,Sedan,Mercedes,2011,Premium,731.87,0.0,3339.59,2022-02,2022-02-05,0.0,0,12,0
POL1004655,Ontario,N9D,88527,Female,33.1,Sedan,Ford,2019,Premium,903.18,0.0,6733.44,2022-10,2022-10-09,0.0,0,4,0
POL1004656,Saskatchewan,E8J,54708,Male,42.1,Coupe,Toyota,2017,Basic,744.09,0.0,2656.49,2023-06,2023-06-22,0.0,0,6,0
POL1004657,Quebec,X5Z,26794,Male,39.2,Hatchback,Mazda,2014,Premium,805.76,748.33,2617.32,2022-12,2022-12-31,0.9287256751389993,1,9,1
POL1004658,Manitoba,L9P,18273,Male,44.8,Hatchback,Hyundai,2019,Basic,682.34,3132.81,6508.39,2022-11,2022-11-13,4.591274144854471,1,4,1
POL1004659,Ontario,A7L,64657,Male,32.7,Hatchback,BMW,2011,Basic,821.19,0.0,3518.92,2023-02,2023-02-06,0.0,0,12,0
POL1004660,Ontario,H3K,40597,Female,28.5,Hatchback,Volkswagen,2022,Basic,590.12,0.0,17234.44,2023-03,2023-03-01,0.0,0,1,0
POL1004661,Quebec,K7Z,46769,Female,28.7,Sedan,Toyota,2014,Deluxe,1058.29,0.0,2726.68,2023-06,2023-06-06,0.0,0,9,0
POL1004662,Quebec,R5S,53392,Female,42.0,Hatchback,BMW,2015,Premium,657.08,2296.98,2871.23,2023-03,2023-03-03,3.495738722834358,1,8,1
POL1004663,Nova Scotia,W3E,52183,Female,32.2,Convertible,Kia,2016,Premium,1024.66,0.0,3039.2,2022-12,2022-12-10,0.0,0,7,0
POL1004664,Ontario,Z9H,87704,Male,32.2,Sedan,Kia,2018,Basic,824.28,0.0,4810.0,2022-10,2022-10-18,0.0,0,5,0
POL1004665,British Columbia,T3H,74040,Female,33.5,Sedan,Mercedes,2011,Basic,763.15,0.0,3065.8,2022-01,2022-01-24,0.0,0,12,0
POL1004666,Manitoba,S7A,51085,Male,34.2,SUV,BMW,2015,Deluxe,1201.78,0.0,3563.62,2022-10,2022-10-13,0.0,0,8,0
POL1004667,Quebec,Q1M,29445,Female,25.2,Sedan,Audi,2018,Basic,560.68,0.0,5783.66,2023-06,2023-06-28,0.0,0,5,0
POL1004668,Ontario,T5C,79367,Female,49.6,Coupe,Mazda,2016,Deluxe,1785.6,0.0,2966.88,2022-05,2022-05-07,0.0,0,7,0
POL1004669,Ontario,P7T,44866,Other,31.7,SUV,Ford,2022,Basic,956.16,0.0,22315.42,2022-05,2022-05-01,0.0,0,1,0
POL1004670,Quebec,C7M,35320,Male,53.2,SUV,Nissan,2013,Premium,989.23,1758.84,4150.98,2022-04,2022-04-10,1.777988940893422,1,10,1
POL1004671,Quebec,Z4W,28754,Male,44.3,Hatchback,BMW,2018,Basic,747.17,0.0,4150.83,2022-01,2022-01-06,0.0,0,5,0
POL1004672,Alberta,L0P,42320,Female,33.7,Convertible,Audi,2014,Basic,984.71,0.0,3252.95,2022-12,2022-12-04,0.0,0,9,0
POL1004673,Alberta,H0K,56683,Male,29.2,Sedan,BMW,2021,Basic,840.32,0.0,12072.96,2023-06,2023-06-01,0.0,0,2,0
POL1004674,Alberta,T7R,29152,Male,37.4,Sedan,Honda,2018,Basic,719.95,0.0,4040.67,2023-03,2023-03-17,0.0,0,5,0
POL1004675,British Columbia,Z4K,73530,Female,53.4,SUV,Ford,2012,Premium,1004.19,0.0,3322.6,2022-08,2022-08-28,0.0,0,11,0
POL1004676,British Columbia,K9R,36222,Male,52.8,SUV,Kia,2015,Deluxe,1196.21,0.0,3174.5,2022-08,2022-08-26,0.0,0,8,0
POL1004677,Nova Scotia,Z3T,89309,Male,33.4,Coupe,Toyota,2020,Premium,1054.93,0.0,9225.44,2023-06,2023-06-02,0.0,0,3,0
POL1004678,Quebec,D4X,17938,Male,44.7,Hatchback,Volkswagen,2020,Basic,667.87,0.0,12968.67,2022-05,2022-05-11,0.0,0,3,0
POL1004679,Manitoba,X3Q,76077,Male,42.2,Sedan,Mazda,2012,Basic,648.11,0.0,3130.12,2022-12,2022-12-16,0.0,0,11,0
POL1004680,Alberta,J3Z,59284,Male,27.1,Truck,Mazda,2018,Premium,1202.17,0.0,6194.57,2023-04,2023-04-12,0.0,0,5,0
POL1004681,Ontario,N0J,44208,Male,28.1,Sedan,Audi,2010,Basic,995.22,0.0,3465.75,2023-02,2023-02-06,0.0,0,13,0
POL1004682,Manitoba,G2J,13313,Male,37.6,Sedan,Chevrolet,2020,Premium,805.46,0.0,11569.98,2023-04,2023-04-04,0.0,0,3,0
POL1004683,Ontario,A6C,58317,Male,18.5,SUV,Audi,2022,Deluxe,2511.19,0.0,22960.6,2023-01,2023-01-15,0.0,0,1,0
POL1004684,Quebec,O2O,92036,Female,56.7,SUV,Hyundai,2019,Deluxe,1297.79,0.0,9247.57,2022-03,2022-03-12,0.0,0,4,0
POL1004685,Ontario,M8F,87836,Female,28.6,Hatchback,BMW,2016,Basic,720.37,2038.67,2548.34,2023-05,2023-05-24,2.830031789219429,1,7,1
POL1004686,Alberta,O5D,45855,Male,45.6,SUV,Ford,2018,Premium,930.67,0.0,5484.33,2022-06,2022-06-04,0.0,0,5,0
POL1004687,Quebec,O4G,89500,Male,43.8,SUV,Volkswagen,2021,Deluxe,1052.94,0.0,19051.79,2023-02,2023-02-20,0.0,0,2,0
POL1004688,Ontario,O4F,86871,Male,30.7,Van,Chevrolet,2020,Premium,1265.83,3186.74,10434.43,2023-05,2023-05-28,2.517510250191574,1,3,1
POL1004689,Alberta,E5A,26241,Male,46.9,Sedan,Volkswagen,2021,Basic,787.01,0.0,13326.92,2023-03,2023-03-23,0.0,0,2,0
POL1004690,Alberta,B5R,72534,Male,63.0,Truck,Kia,2019,Basic,890.28,0.0,8591.35,2023-06,2023-06-01,0.0,0,4,0
POL1004691,Quebec,L2K,59155,Female,42.5,Truck,Nissan,2018,Basic,795.66,0.0,5388.23,2022-01,2022-01-16,0.0,0,5,0
POL1004692,Quebec,R0U,66919,Male,41.5,Hatchback,Honda,2014,Basic,615.56,0.0,2853.75,2022-01,2022-01-25,0.0,0,9,0
POL1004693,Quebec,U5M,33330,Male,41.8,Sedan,Toyota,2021,Deluxe,1055.56,0.0,15856.35,2022-04,2022-04-24,0.0,0,2,0
POL1004694,Ontario,K9Y,14526,Female,45.4,Hatchback,Nissan,2014,Basic,652.72,0.0,3201.35,2022-04,2022-04-09,0.0,0,9,0
POL1004695,Ontario,U4K,84136,Male,58.6,Sedan,Ford,2013,Basic,949.13,0.0,2404.88,2022-05,2022-05-22,0.0,0,10,0
POL1004696,Ontario,Y9B,77070,Male,46.1,SUV,BMW,2017,Basic,910.07,1222.65,4238.26,2023-02,2023-02-09,1.3434680848725922,1,6,1
POL1004697,Ontario,B2P,18372,Male,44.6,Van,Mazda,2012,Basic,838.02,0.0,2455.59,2023-01,2023-01-31,0.0,0,11,0
POL1004698,Ontario,C2E,23402,Male,37.0,SUV,Chevrolet,2018,Basic,1004.01,0.0,5298.55,2022-02,2022-02-05,0.0,0,5,0
POL1004699,Quebec,Q2W,40803,Male,29.9,SUV,Audi,2015,Basic,822.48,0.0,3746.61,2023-04,2023-04-11,0.0,0,8,0
POL1004700,British Columbia,C5L,54323,Male,64.0,SUV,Kia,2016,Basic,950.4,0.0,3578.72,2022-12,2022-12-24,0.0,0,7,0
POL1004701,Quebec,C6K,19119,Female,46.0,Truck,Ford,2010,Basic,825.93,1473.51,4447.57,2022-04,2022-04-21,1.7840616032835714,1,13,1
POL1004702,Alberta,P6R,18146,Male,41.8,Coupe,Kia,2012,Premium,985.91,0.0,3046.96,2022-12,2022-12-18,0.0,0,11,0
POL1004703,British Columbia,Q6U,61903,Female,41.0,Sedan,Kia,2014,Premium,1034.81,0.0,2579.59,2022-12,2022-12-24,0.0,0,9,0
POL1004704,Ontario,W2R,21727,Female,42.4,Convertible,BMW,2019,Basic,1055.5,0.0,6973.67,2022-06,2022-06-04,0.0,0,4,0
POL1004705,Ontario,G7F,25105,Male,55.5,Sedan,Chevrolet,2019,Premium,974.36,0.0,8633.95,2022-01,2022-01-23,0.0,0,4,0
POL1004706,Quebec,Y4H,41360,Female,47.7,SUV,Toyota,2017,Deluxe,1142.71,0.0,3290.76,2022-01,2022-01-15,0.0,0,6,0
POL1004707,British Columbia,B8A,16879,Female,18.3,Hatchback,BMW,2010,Deluxe,1420.5,0.0,2515.29,2022-02,2022-02-07,0.0,0,13,0
POL1004708,Ontario,U3P,15556,Female,64.9,Hatchback,Kia,2019,Deluxe,1037.06,0.0,7366.77,2022-06,2022-06-19,0.0,0,4,0
